"","id","wave","NWP","SCR","EoF for SCR ","SCR coverage r","GWP ","Total assets ","Total liabilities ","Excess of assets over liabilities (£m) [= equ","Gross claims incurred (£m","Gross BEL (inc. TPs as whole, pre-TMTP) (£m","Net BEL (inc. TPs as a whole, pre-TMTP) (£m)","Pure net claims ratio","Net expense ratio","Net combined ratio","Pure gross claims ratio"
"193","39","2018",15.64,24.03,18.21,3.31,0.64,79.07,5.29,44.67,0,0,0,0,0,0,0
"194","39","2019",2.07,4.81,10.37,2.67,9.39,100.37,1.29,45.62,0.209534938,NA,0.348040687,1.067668743,47.12734209,13.16252797,1.043372121
"195","39","2020",2.17,27.68,35.15,5.32,11.47,127.84,0.22,94.81,3.527486214,NA,4.11735722,0.198943468,4.742521499,7.566521706,0.230901161
"196","40","2016",166.56,623.34,275.25,0.73,2358.14,2011.17,1418.58,383.28,5.419214772,11.45074515,10.75334753,1.206038336,0.122185601,0.518945422,1.13648692
"197","40","2017",950.8,268.8,982.72,1.38,1632.59,1872.35,1123.28,279.62,17.511765,84.04510867,65.23975874,0.204574265,0.344140819,0.72080263,0.095802353
"198","40","2018",392.34,608.86,516.21,1.4,1456.84,775.43,1748.38,164.98,135.9437118,94.4749356,111.819699,0.524051954,0.676168094,0.966204429,1.106792122
"199","40","2019",397.23,443.9,589.93,1.35,2236.5,1753.48,2299.44,344.08,33.34602913,NA,66.74183669,0.97884341,0.550609795,0.706363415,0.864318626
"200","40","2020",497.18,231.32,278.84,2.93,806.82,196.84,3452.29,519.51,204.0209379,NA,121.2847844,0.734909255,0.548378484,2.600521182,1.411028808
"201","41","2016",8.51,2.47,2.38,5.78,6.71,11,1.44,1.44,2.577134527,3.582990045,11.14931595,0.219063145,0.108041698,0.605661688,0.901910601
"202","41","2017",8.61,0.71,10.95,0.95,2.19,11.27,1.13,3.14,37.38651308,4.072579237,0.465447811,1.368914153,0.383021912,1.528425559,1.368134508
"203","41","2018",2.8,0.32,0.02,1.81,1.19,5.61,1.62,6.7,21.96375984,3.266988048,7.621022216,0.221678879,0.182798747,0.87499445,0.851359103
"204","41","2019",4.66,3.06,2.27,3.16,9.84,8.28,0.83,8.07,14.34372701,NA,8.636666604,1.09834743,0.262578167,0.971106959,0.540871217
"205","41","2020",2.95,1.43,5.59,2.9,4,10.88,0.33,9.13,0.54285871,NA,3.37969793,0.030734038,0.049534352,0.265461817,0.031881197
"206","42","2016",0,41.44,129.01,2.92,0,232.51,532.38,32.73,0,0,0,0,0,0,0
"207","42","2017",4.84,76.43,88.33,0.13,372.32,1139.16,225.14,127.29,85.96860233,7.268084839,25.1620163,0.357558038,0.830417974,1.40454055,0.116637277
"208","42","2018",25.74,64.42,52.88,1.79,87.56,667.91,746.94,66.83,175.5525079,14.75188794,18.29683211,0.145701265,0.217505381,1.061098337,0.126218376
"209","42","2019",45.98,27.01,46.42,2.32,415.21,1201.8,955.94,85.37,79.91932119,NA,-7.608722557,0.597423663,0.285809362,0.143264114,0.413003638
"210","42","2020",32.63,36,77.23,1.92,421.34,624.1,40.89,84.49,246.1658396,NA,-65.65831376,0.413664054,0.693026904,1.247496282,0.722535337
"211","43","2016",0,3.62,2.6,2.84,0,64.17,51.11,4.42,0,0,0,0,0,0,0
"212","43","2017",0,2.55,3.42,3.35,0,62.58,61.86,4.89,0,0,0,0,0,0,0
"213","43","2018",0,2.12,2.83,3.54,0,73.38,52.42,1.06,0,0,0,0,0,0,0
"214","43","2019",0,2.77,2.82,3.41,0,36.29,71.65,6.47,0,NA,0,0,0,0,0
"215","43","2020",0,1.53,2.15,1.95,0,37.69,62.37,6.1,0,NA,0,0,0,0,0
"216","44","2016",27.31,4.21,8.69,3.94,5.17,40.27,160.12,5.27,0.436476561,-0.980760873,-0.543508552,1.312730198,0.788899069,2.138577467,0.034356256
"217","44","2017",0.23,2.32,7.87,2.99,1.14,85.6,198.4,11.11,0.096352011,-0.662158933,-0.83453763,1.085004533,0.573184369,1.422242143,0.477003652
"218","44","2018",9.13,3.2,8.21,3.37,6.5,125.01,211.95,7.34,0.148378961,-0.090838021,-0.674523105,0.327847493,0.187228198,0.264122575,0.354659433
"219","44","2019",24.11,2.89,0.7,1.25,0.87,27.91,244.23,11.54,0.234684156,NA,-0.143267893,0.379455405,0.716317041,0.155638822,0.17599329
"220","44","2020",0,0,0,0,0,0,0,0,0.358921228,NA,-0.04697183,0.134891976,0.093922445,1.429983185,0.289860306
"221","45","2016",7.26,46.16,148.78,0.58,6.67,107.25,3.91,118.64,0,0,0,0,0,0,0
"222","45","2017",53.66,23.75,85.46,1.05,117.81,208.81,35.77,136.67,0,0,0,0,0,0,0
"223","45","2018",73.45,129.38,76.05,1.82,131.36,568.2,381.43,125.81,0,0,0,0,0,0,0
"224","45","2019",79.72,77.36,72.53,0.26,819.65,267.75,687.5,161.05,0,NA,0,0,0,0,0
"225","45","2020",58.91,179.08,215.3,0.55,740.57,60.4,559.39,96.66,0,NA,0,0,0,0,0
"226","46","2016",1.14,11.14,56.26,14.95,45.79,64.98,55.54,1.28,-0.680046873,9.996579816,2.497669371,0,0,0,0
"227","46","2017",1.03,1.46,45.1,10.35,219.73,133,65.79,81.51,-2.068243889,3.685063456,2.738300375,0,0,0,0
"228","46","2018",4.89,10.19,109.48,5.73,73.57,211.43,98.18,35.8,-6.002648426,0.923288588,0.833388172,0,0,0,0
"229","46","2019",6.43,5.21,1.29,2.45,189.59,143.57,122.45,15.61,0.856303159,NA,2.783876111,0,0,0,0
"230","46","2020",3.63,4.13,29.96,6.25,214.13,171.89,145.89,16.68,0.038100862,NA,2.393016727,0,0,0,0
"231","47","2016",0,10.79,128.28,4.09,0,131.49,3188.68,132.91,47.63119833,365.0415769,47.93178166,3.283589026,0.129349028,3.811384806,3.246913172
"232","47","2017",327.83,16.67,13.22,0.15,172.02,2676.03,1976.73,70.87,-12.20130338,242.0581744,108.969543,-0.443105082,0.106437859,-0.038424196,-0.643011618
"233","47","2018",118.62,2.97,52.32,0.55,478.29,3201.85,1582.3,131.14,-22.58995194,212.1355806,36.28792628,11.51089571,-0.071267166,7.144685327,-30.1773643
"234","47","2019",378.25,0.3,38.29,5.11,251.62,2324.94,3572.53,26.54,0,NA,0,0,0,0,0
"235","47","2020",1289.31,2.67,27.9,7.54,572.25,3549.84,3108.3,17.72,0,NA,0,0,0,0,0
"236","48","2016",3.6,111.59,89.92,1.61,37.3,276.57,0.95,2.01,0,0,0,0,0,0,0
"237","48","2017",81.4,93.42,127.66,1.24,1.21,157.39,194.77,39.71,0,0,0,0,0,0,0
"238","48","2018",218.38,115.71,170.6,2.08,268.25,241.07,231.84,22.41,0,0,0,0,0,0,0
"239","48","2019",204.7,32.3,140.92,2.92,232.24,476.76,30.75,183.95,0,NA,0,0,0,0,0
"240","48","2020",68.18,69.86,162.98,2.66,113.38,422.15,47.33,138.21,0,NA,0,0,0,0,0
"241","49","2016",0.73,1.52,0.14,2.21,8.71,14.38,0.12,4.78,-11.81068729,801.9086394,40.81330735,-10.36083992,8.652603763,0.009602574,-4.4300012
"242","49","2017",3.62,3.85,8.17,0.36,2.05,61.82,37.62,1.18,-18.74086266,313.4726676,48.63386568,-6.168574685,3.199008236,-5.568479322,-4.057142371
"243","49","2018",4.05,3.03,12.07,2.65,3.76,29,35.12,1.6,1586.381799,2312.448147,768.007153,0.763867293,0.001103985,1.428455537,1.285865056
"244","49","2019",4.94,2.54,7.3,2.1,7.52,28.17,45.41,5.94,596.443074,NA,1129.71897,2.442518114,0.058327112,0.905988295,0.522294917
"245","49","2020",4.23,6.07,4.92,3.1,5.19,17.49,21.2,1.57,-2.120253404,NA,271.0588877,-1.181927792,1.285019356,0.004842739,-0.099694142
"246","50","2016",0,0,0,0,0,0,0,0,0.008390514,-8.957687165,-5.611380497,-7.2403e-05,-79.60387191,-34.56916198,0.000159282
"247","50","2017",0,0,0,0,0,0,0,0,0.181250075,-0.920942221,-31.93411783,-0.000646285,-1.175976095,-1.137655902,0.000561058
"248","50","2018",0,0,0,0,0,0,0,0,13.67367904,-156.5030512,-53.71658643,-0.103123295,-0.187790773,-0.156452257,0.032020428
"249","50","2019",0,0,0,0,0,0,0,0,0.076499963,NA,-41.16665668,-4.13072e-07,1.434119339,1.262581582,0.000545794
"250","50","2020",0,0,0,0,0,0,0,0,-0.754502129,NA,-76.18970349,-0.003588298,0.207989233,0.441963932,-0.004421203
"251","51","2016",0,9.38,0.77,0.34,0,8036.17,8126.48,17.6,12.25944902,610.0695247,1.357912861,20.59570553,-7.126420068,13.25702796,-43.25296876
"252","51","2017",427.49,12.51,21.16,0.06,675.14,6989.52,12674.31,18.47,-10.19453204,169.1176566,261.3640468,1.046080005,-4.179441042,-1.371817908,-277.109879
"253","51","2018",3812.03,8.73,2.12,1.15,4289.49,16291.87,13836.71,2.52,0,0,0,0,0,0,0
"254","51","2019",5655.16,3.95,6.83,0.88,6855.9,19467.56,13789.81,8.8,0,NA,0,0,0,0,0
"255","51","2020",3789.88,4.48,1.56,2.43,2524.62,32271.72,20522.32,2.3,0,NA,0,0,0,0,0
"256","52","2016",0,6.02,14.37,2.98,0,55.53,14.14,11.06,739.4073062,3080.602759,1979.74325,0.405184716,0.016359425,0.491991892,0.751296053
"257","52","2017",16.7,6.44,2.95,3.43,15.76,9.34,5.99,0.4,2373.620757,1704.615513,6165.416602,1.11168079,0.348291789,1.317459646,1.250037433
"258","52","2018",5.86,0.55,18.15,5.71,39.64,16.96,41.03,10.66,1464.804196,4958.680342,4998.97758,1.013215076,0.495044322,1.150176767,0.497404801
"259","52","2019",1.05,3.72,6.88,3.55,11.34,0.57,14.96,14.96,2771.217904,NA,2147.511607,0.941125389,0.280683553,0.532396167,0.433963598
"260","52","2020",0.77,4.5,20.13,2.64,2.92,23.48,13.67,14.25,1783.541113,NA,5539.668598,0.585092943,0.194748678,2.514129759,1.317521669
"261","53","2016",10.99,258.82,868.39,2.79,181.04,2397.62,6290.76,27.97,1.125855869,3.614577868,0.683457392,0.8711648,0.028862265,1.875229643,0.423528305
"262","53","2017",437.28,381.41,697.32,0.5,1774.37,6659.1,19469.47,227.7,2.339556321,2.021515615,2.943960323,1.154567673,0.055172854,0.574530476,0.727505087
"263","53","2018",129.13,411.22,454.89,0.25,26.09,13930.26,19571.55,867,5.525445177,1.061119521,2.752481302,0.44500234,0.086977145,1.086704714,0.515282042
"264","53","2019",8.29,21.85,457.59,31.26,114.23,7565.44,18049.3,207.07,7.404675434,NA,4.144075801,0.766333125,0.492946414,1.542694165,1.091676265
"265","53","2020",-2.11,32.22,288.56,21.78,219.32,11715.2,6809.67,199.27,6.11639071,NA,11.91211717,0.806893379,0.483825367,1.407373337,0.547918903
"266","54","2016",126.29,271.42,94.84,0.53,241.8,964.83,278.05,253.75,0,0,0,0,0,0,0
"267","54","2017",348.99,3.3,377.01,1.09,112.37,1527.98,684.06,718.13,0,0,0,0,0,0,0
"268","54","2018",390.9,429.44,478.87,2.24,441,1462.4,27.23,485.32,0,0,0,0,0,0,0
"269","54","2019",128.93,140.31,135.75,0.68,206.25,615.84,775.67,371.64,0,NA,0,0,0,0,0
"270","54","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"271","55","2016",1.7,33.7,137.97,3.25,-19.78,136.32,0.87,220.88,1.531571979,68.16674242,27.77662715,0,0,0,0
"272","55","2017",-125.21,141.68,482.5,8.86,-0.31,1072.88,30.9,1174.01,2.220508507,61.11902118,36.82119178,0,0,0,0
"273","55","2018",-5.16,121.73,1308.76,2.5,0.41,1355.5,85.02,784.91,-1.177223187,10.58672086,14.61077393,0,0,0,0
"274","55","2019",37,193.74,1225.2,1.64,55.88,1375.61,84.17,1031.9,1.094002742,NA,16.90412133,-4.73661984,-95.61049937,-224.1279458,-41.02894213
"275","55","2020",-31.33,375.58,764.51,0.9,-8.43,782.7,200.87,1016.86,0,NA,0,0,0,0,0
"276","56","2016",-0.05,1.41,11.29,12.7,-0.05,19.37,13.07,3.23,158.0261312,2061.934053,1086.166982,0.355905692,0.503190388,0.887111692,0.096464791
"277","56","2017",0,0.45,12.92,9.68,0,5.47,0.43,4.08,186.6004888,107.5768737,23.50811458,0.403196754,0.592101233,1.069090626,0.39944007
"278","56","2018",0,0.19,7.5,25.76,0,12.13,6.81,0.59,301.9991355,1799.689744,855.9938525,0.005897455,0.085990856,1.289533769,1.235572747
"279","56","2019",0,1.04,9.13,28.31,0,17.03,2.46,10.89,217.9325524,NA,591.6047077,0.84967796,0.057358631,0.271303248,1.600338571
"280","56","2020",0,0.39,1.03,7.87,0,4.63,3.84,6.73,217.5861793,NA,26.69836829,0.705773655,0.16244481,0.630226168,0.016280583
"281","57","2016",17.35,5.42,27.24,0.03,1.35,139.73,67.39,34.66,0,0,0,0,0,0,0
"282","57","2017",16.58,16.53,32.91,3.47,21.68,98.16,95.13,23.09,0,0,0,0,0,0,0
"283","57","2018",32.54,3.27,8.06,0.21,14.92,101.07,22.86,22.47,0,0,0,0,0,0,0
"284","57","2019",49.67,14.09,14.48,2.22,48.86,1.71,122.23,18.49,0,NA,0,0,0,0,0
"285","57","2020",12.7,6.16,14.86,1.4,0.26,120.92,167.52,32.88,0,NA,0,0,0,0,0
"286","58","2016",0,0.73,3.97,0.16,0,4.67,0.19,1.88,0,0,0,0,0,0,0
"287","58","2017",0,0.74,7.06,12.87,0,1.06,0,2.87,18.32442527,27.470758,0.96783571,0.132195908,0.038145632,0.695560638,0.030841494
"288","58","2018",0,0.16,2.18,2.43,0,0.08,0.03,2.83,7.656798281,84.95711254,1.31539622,0.200003716,0.288203272,0.895521113,0.495395719
"289","58","2019",0,39.58,6.53,3.01,0,1700.08,1159.55,143.53,29.27621312,NA,0.419875701,0.011016672,0.653991405,0.542766102,1.41100592
"290","58","2020",0,92.37,235.75,1.03,0,662.04,742.72,251.95,34.23807428,NA,-0.029842227,0.231319753,1.387094953,0.973119269,0.469447029
"291","59","2016",2.78,7.57,20.62,5.11,54.72,211.89,59.69,162.3,67.77631054,130.9490077,8.934542316,0.107045836,0.476110069,1.073131229,0.202581203
"292","59","2017",5.32,27.14,133.18,2.58,37.29,398.93,237.9,85.62,40.86794499,27.75239722,142.3742779,0.474264717,0.201812575,0.427106825,0.656154485
"293","59","2018",1.88,20.66,7.56,3.16,86.8,40.29,188.73,18.28,82.31147555,104.4351966,39.50876769,0.580840955,0.053969487,0.368173922,0.570907682
"294","59","2019",1.94,64.63,58.56,3.06,146.39,320.32,208.86,14.76,84.22652122,NA,118.6999583,0.009890305,0.655479301,1.39498356,0.416351875
"295","59","2020",3.12,53.43,66.48,2.3,191.64,160.3,421.41,103.29,69.63939735,NA,54.54190481,0.057405612,0.26029675,0.272725254,0.559579762
"296","60","2016",1.66,27.13,47.36,0.87,172.51,997.77,821.64,69.34,69.62652365,210.4666837,12.96629455,0.50332103,0.490846083,0.908068685,0.152707825
"297","60","2017",-5.88,21.68,214.96,3.63,4.8,652.08,284.03,106.3,30.84328767,192.5494545,194.0685784,1.067910676,0.204001307,1.17448905,0.683279493
"298","60","2018",0,0,0,0,0,0,0,0,296.4822321,59.28317924,89.90229237,0.057504092,0.738464872,1.819910183,0.071334205
"299","60","2019",0,0,0,0,0,0,0,0,104.5632621,NA,191.4423631,1.140040425,0.003559887,0.655040097,1.074168117
"300","60","2020",0,0,0,0,0,0,0,0,33.10007422,NA,495.8918426,1.040255666,0.10596499,0.05962935,0.122156974
"301","61","2016",0.84,205.88,277.37,0.95,2.71,607.21,305.18,161.97,114.8749306,326.0287046,201.1069618,0.900345869,0.009615348,1.354959273,1.217448724
"302","61","2017",-0.66,193.26,161.87,0.22,-2.21,613.14,416.64,290.5,21.90850792,52.69967176,36.719005,0.886755256,0.395395064,0.252353525,0.96449882
"303","61","2018",-4.75,50.46,23.94,4.06,-6.2,100.08,39.49,311.41,1.204856225,222.0945548,66.25635374,3.013950237,0.283536967,2.70919997,3.009524294
"304","61","2019",-0.27,54.36,129.04,4.9,0.24,26.08,218.55,278.15,0,NA,0,0,0,0,0
"305","61","2020",0.65,104.94,137.07,0.67,1.5,421.22,39.41,61.71,0,NA,0,0,0,0,0
"306","62","2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307","62","2017",-49.29,51.64,4.49,4.35,34.35,167.87,98.84,138.76,0,0,0,0,0,0,0
"308","62","2018",-38.53,32.22,305.32,4.05,18.84,86.6,44.74,161.02,0,0,0,0,0,0,0
"309","62","2019",-52.98,101.31,169.18,4.68,5.14,571.95,49.52,412.39,0,NA,0,0,0,0,0
"310","62","2020",-49.84,124.32,236.23,1.04,36.07,328.72,119.95,51.13,0,NA,0,0,0,0,0
"311","63","2016",0,17.54,145.21,2.18,0,267.95,8.57,134.36,0,0,0,0,0,0,0
"312","63","2017",133.4,89.2,86.27,1.62,162.9,193.54,20.54,35.22,3.307236024,221.0936114,122.4162154,0.008191103,0.018112913,1.649103692,0.757351465
"313","63","2018",12.25,109.63,27.68,0.82,46.2,275.5,116.33,23.28,152.6997115,307.1575322,35.99706112,0.675483994,0.287842348,0.545228642,1.147368851
"314","63","2019",49.02,229.98,39.97,1.33,53.97,79.85,108.77,20.03,27.9273743,NA,283.3297543,0.949815777,0.044671149,0.699788441,1.049512308
"315","63","2020",127.08,23.19,296.24,0.87,173.57,144.33,70.49,267.14,31.33918914,NA,89.86973644,0.89757225,0.498140599,0.946401486,0.184029886
"316","64","2016",0.39,226.36,13.83,0.25,0.39,86.76,43.22,1.46,-4.337689324,108.3154086,16.59191187,0,0,0,0
"317","64","2017",2.83,154.07,40.75,0.39,4.17,56.1,86.47,22.51,-0.055106888,97.90097564,20.68160574,0,0,0,0
"318","64","2018",0.01,81.64,64.47,0.15,0.13,56.07,32.57,58.8,-7.348928933,1.82152761,5.330103882,0,0,0,0
"319","64","2019",0.17,165.34,14.47,0.29,0.14,152.75,80.06,61.81,-0.020886939,NA,8.122935084,0,0,0,0
"320","64","2020",0,0,0,0,0,0,0,0,-34.37923966,NA,1.472128441,0,0,0,0
"321","65","2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","65","2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","65","2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","65","2019",0,0,0,0,0,0,0,0,18.17798361,NA,24.4667937,0.681937703,0.096760065,1.815984964,0.702487347
"325","65","2020",0,0,0,0,0,0,0,0,5.78715795,NA,21.71400664,0.712404823,0.119564955,1.225695386,0.25910493
"326","66","2016",188.02,463.45,1868.25,2.72,15.41,16716.33,16059.25,43.53,0,0,0,0,0,0,0
"327","66","2017",-2061.02,81.25,909.43,5.37,83.74,15448.14,1451.35,182.43,0,0,0,0,0,0,0
"328","66","2018",48.21,0,0.24,7161991.98,643.74,2.65,0,5.14,0,0,0,0,0,0,0
"329","66","2019",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"330","66","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"331","67","2016",211.84,44.21,73.1,2.75,270.55,6589.15,2564.58,71.91,0,0,0,0,0,0,0
"332","67","2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","67","2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","67","2019",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"335","67","2020",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"336","68","2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","68","2017",0,0,0,0,0,0,0,0,0.171758562,16.23327416,7.683282234,0.052361628,0.717575312,0.047122067,0.021935167
"338","68","2018",0,0,0,0,0,0,0,0,8.570428424,0.144632887,11.32003326,0.582902595,0.854294199,1.477036809,0.827434417
"339","68","2019",0,0,0,0,0,0,0,0,1.940603523,NA,2.919080681,0.268543212,1.823547682,1.33737165,1.207557739
"340","68","2020",0,0,0,0,0,0,0,0,0.670508216,NA,12.95431996,-0.242888104,1.245447071,1.454159428,0.759334447
"341","69","2016",6.14,22.99,23.5,0.62,4.06,21.09,1.12,53.59,-7.800922885,104.6941968,154.7503095,36.08075989,-5.352803329,6.655192891,29.12770283
"342","69","2017",2.96,6.08,51.96,2.17,7.08,1.85,8.27,51.72,-63.26720197,16.37304169,151.4357092,-9.89854725,2.955492565,-0.806887231,8.321172668
"343","69","2018",3.45,4.17,15.9,1.23,2.23,25.34,2.83,32.52,0,0,0,0,0,0,0
"344","69","2019",0.61,8.11,47.88,2.45,4.62,2.93,10.52,51.26,0,NA,0,0,0,0,0
"345","69","2020",1.23,20.48,8.72,2.15,0.81,45.31,5.78,30.62,0,NA,0,0,0,0,0
"346","70","2016",5.24,25.49,114.28,0.95,5.17,25.04,-4.03,75,-1.277983288,39.05401525,24.81713659,-306.2822449,363.730482,8.06354566,-273.4971944
"347","70","2017",1.1,5.4,19.48,0.18,26.75,174.77,-9.43,26.15,-0.047329516,0,0,177.4698175,388.6273409,3157.376935,-9.040301401
"348","70","2018",7.02,84.4,80.95,2.82,22.76,68.51,-4.6,77.97,0,0,0,0,0,0,0
"349","70","2019",1.71,34.31,154.95,2.74,19.62,8.68,-1.01,128.82,0,NA,0,0,0,0,0
"350","70","2020",14.77,89.72,93.13,0.23,35.03,58.42,-2.61,160.14,0,NA,0,0,0,0,0
"351","71","2016",202.15,226.93,120.76,1.75,3074.26,1775.19,6069.4,586.84,0,0,0,0,0,0,0
"352","71","2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","71","2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354","71","2019",0,0,0,0,0,0,0,0,6.299097566,NA,33.16851203,0.311248272,2.780310211,3.775989133,0.388403196
"355","71","2020",0,0,0,0,0,0,0,0,13.7934902,NA,287.8743,0.207559446,0.793733253,0.347315988,0.554217468
"356","72","2016",294.91,67.52,1030.69,1.05,706.89,1868.17,1075.13,623.97,-0.614129893,27.26113066,6.862080705,-52.28797688,49.19892138,114.2656659,86.23673066
"357","72","2017",308.59,336.22,652.5,2.68,776.64,1576.87,1316.05,841.44,0.942710165,23.79537194,12.72352046,-2.960621671,-5.084477306,-17.82405765,1742.532467
"358","72","2018",65.07,216.78,172.14,1.43,931.75,316.52,1498.53,114.27,3.140466128,5.018674006,13.59823399,104.7640722,3.34835578,31.51239846,216.9733161
"359","72","2019",264.25,378.16,130.73,0.74,538.81,1720.35,1209.62,183.41,1.004291291,NA,3.886275305,43.78827358,3.256691317,36.07218742,285.6501291
"360","72","2020",497.26,300.15,825.07,2.65,995.09,1074.51,182.96,162.59,1.647556421,NA,8.621139775,33.94156046,17.36710815,15.85781907,317.7790978
"361","73","2016",8118.73,2801.48,3967.23,1.61,4615.6,11279.35,15296.85,4761.75,0,0,0,0,0,0,0
"362","73","2017",880.74,2877.73,1946.27,1.65,2419.7,49037.52,37272.15,1710.7,0,0,0,0,0,0,0
"363","73","2018",6813.49,114.35,2475.18,1.79,10334.86,83617.4,71599.62,2581.69,18.30892593,59.00271036,7.257101631,0.686451917,0.162956632,2.709737945,1.709910779
"364","73","2019",11752.06,1482.49,2772.55,1.88,23667.38,11099.07,107893.78,1589.62,49.72308291,NA,84.2796661,1.060969807,0.165230746,1.473622507,1.11298195
"365","73","2020",4073.35,4919.31,7597.49,3.87,6173.51,107522.9,55884.05,9960.39,167.1977256,NA,43.36929052,0.687330506,0.571696904,0.785478673,0.87075728
"366","74","2016",290.73,498.84,781.43,1.9,250.46,1480.25,778.44,282.41,384.8280128,1642.266352,1202.018314,0.617842427,0.472029521,0.530905261,0.27573903
"367","74","2017",103.28,497.12,610.92,1.02,485.17,2071.04,213.06,285.15,1645.533721,1904.810587,156.8782929,0.636932726,0.415803574,1.819316043,0.07422141
"368","74","2018",316.66,192.69,931.29,2.52,563.95,24.94,300.82,566.49,1494.0327,2848.724328,640.7194296,0.308646334,0.167625356,1.302656674,0.650956017
"369","74","2019",188.84,104.01,306.24,3.5,353.34,1719.83,191.72,948.49,1129.313563,NA,573.0975424,1.131723809,0.002129612,1.262641816,0.276144024
"370","74","2020",359.47,241.24,0.59,3.39,523.23,574.88,484.65,96.42,390.2811556,NA,2037.166329,1.35554684,0.094639738,0.383126739,0.934274481
"371","75","2016",17.53,53.8,41.77,3.01,44.41,295.52,199.29,221.96,0.769719966,8.91405761,7.231819382,0.224545508,1.30911023,0.109199344,0.46882228
"372","75","2017",9.67,45.93,131.63,2.25,42.4,163.8,145.19,150.57,1.043456372,12.38559029,1.184467074,0.067804227,1.402116731,0.620889382,0.634974928
"373","75","2018",27.9,68.2,132.41,0.29,12.04,181.7,70.47,90.25,1.7834827,7.027806903,5.923756908,0.464174479,0.431954973,2.003803392,0.190872128
"374","75","2019",13.81,41.96,114.64,5.42,14.35,354.25,98.14,227.84,4.605279533,NA,0.883271986,0.799491831,0.282218621,2.060883784,0.272239273
"375","75","2020",3,30.85,112.28,4.29,24.83,105.34,110.79,107.36,3.061165547,NA,2.773957852,0.338169636,0.14935346,1.680131645,0.384589271
"376","76","2016",196.84,838.4,372.51,0.34,2855.24,13801.11,7556.95,1983.34,0.036732847,125.6271656,50.59286941,0,0,0,0
"377","76","2017",4143.66,1143.68,1151.16,0.53,2374.11,2847.25,25805.94,1594.38,6.323196663,168.4129016,52.63279761,0,0,0,0
"378","76","2018",4530.02,482.55,1448.87,2.36,1631.94,1752.02,6254.38,504.03,3.919010901,143.0767646,27.24827053,0,0,0,0
"379","76","2019",2643.36,1949.65,1732.7,0.49,2353.59,27852.38,6321.23,1842.9,0,NA,2.149697487,0,0,0,0
"380","76","2020",1987.09,2278.65,675.64,1.08,34.9,19484.54,16362.47,145.05,0,NA,119.976498,0,0,0,0
"381","77","2016",0.49,17.07,9.34,4.24,2.99,8.48,6.3,33.4,0,0,0,0,0,0,0
"382","77","2017",0.09,13.46,45.36,3.98,1.25,8.19,1.97,14.02,0,0,0,0,0,0,0
"383","77","2018",2.04,9.9,12.78,1.95,4.77,48.92,13.79,10.27,0,0,0,0,0,0,0
"384","77","2019",0.25,1.3,1.31,5.63,0.06,23.47,4.21,6.05,0,NA,0,0,0,0,0
"385","77","2020",0.06,2.3,7.99,1.36,0.46,2.23,15.58,11.17,0,NA,0,0,0,0,0
